loan_id,customer_id,loan_amount,loan_type,interest_rate,term,issue_date,status,credit_score_band,exposure_at_default,recovered_amount
4129,147,2017708,personal,13.5,36,2020-08-29,active,500-600,1687676.1615462347,0.0
4130,590,1313027,personal,8.5,24,2021-01-31,paid,500-600,1530871.57429732,0.0
4131,650,449844,personal,14.4,24,2020-06-01,default,500-600,369870.03338474175,41388.83207221705
4132,386,297249,personal,9.7,24,2021-06-19,active,600-700,272980.4097111538,0.0
4133,109,4535605,mortgage,16.2,12,2021-09-27,active,500-600,4511950.490154078,0.0
4134,641,1407955,personal,7.5,60,2022-03-07,active,300-500,1138740.8778458699,0.0
4135,855,780802,mortgage,24.0,12,2022-09-22,active,700+,907889.162160196,0.0
4136,373,4468795,business,22.2,12,2022-08-23,active,700+,4088269.946512028,0.0
4137,1055,2857534,mortgage,8.1,24,2021-02-05,active,600-700,2318608.572831483,0.0
4138,699,3989810,mortgage,8.4,60,2022-05-09,paid,700+,4777542.122733735,0.0
4139,855,4352486,business,15.2,12,2022-02-11,active,700+,4024122.5840014815,0.0
4140,480,3029579,personal,20.5,60,2020-05-25,active,600-700,3486154.6206618515,0.0
4141,428,717161,mortgage,9.4,24,2020-07-09,paid,600-700,703814.4771393412,0.0
4142,578,4660291,auto,6.2,12,2022-06-11,active,700+,4964376.667421401,0.0
4143,114,4329230,business,15.9,60,2021-11-07,active,600-700,3880877.883232641,0.0
4144,615,91147,mortgage,18.8,120,2021-08-05,active,300-500,91251.83097118985,0.0
4145,290,1602063,personal,9.9,12,2022-08-08,active,500-600,1446759.7769160063,0.0
4146,267,4043743,business,19.8,12,2020-07-19,active,500-600,4773369.914911438,0.0
4147,620,2227939,personal,24.0,12,2022-05-16,active,700+,1836664.2644772958,0.0
4148,720,4816085,personal,7.7,60,2020-01-12,paid,600-700,4382009.192858873,0.0
4149,236,498633,personal,15.2,36,2020-02-21,paid,700+,577039.8233762783,0.0
4150,253,2906355,mortgage,6.1,12,2022-08-10,default,600-700,2883145.962112433,322626.9589173072
4151,487,3281335,auto,9.1,120,2022-02-06,active,500-600,3412698.799734028,0.0
4152,308,3042954,auto,6.8,120,2020-10-28,active,600-700,3227592.3806264605,0.0
4153,371,177071,auto,13.1,24,2022-05-21,active,300-500,146680.48217490266,0.0
4154,242,1785823,personal,21.4,36,2020-10-26,active,500-600,1441329.700602237,0.0
4155,710,4660188,mortgage,16.5,36,2022-09-25,active,700+,5476356.646036964,0.0
4156,988,2675880,auto,9.5,60,2022-07-08,active,600-700,2431307.6134692067,0.0
4157,919,4760247,mortgage,5.8,24,2021-06-04,active,700+,4532351.337204558,0.0
4158,168,4771631,business,16.1,60,2020-05-19,active,500-600,5119183.567325112,0.0
4159,346,2424551,auto,7.7,24,2020-04-09,active,600-700,2168813.1205842174,0.0
4160,360,82219,mortgage,11.9,36,2021-04-29,active,500-600,89884.15799352126,0.0
4161,887,2817501,personal,15.2,60,2020-05-16,active,600-700,2770439.922594878,0.0
4162,178,1856252,mortgage,23.1,24,2022-05-20,active,500-600,2121035.065713732,0.0
4163,757,3774610,business,6.6,36,2020-12-31,active,600-700,3440240.907666699,0.0
4164,722,2802063,personal,18.4,36,2022-06-02,active,300-500,2470099.7724297727,0.0
4165,869,4922894,auto,5.3,12,2021-06-17,active,500-600,5576040.642864194,0.0
4166,704,376042,personal,17.6,60,2021-05-21,active,600-700,349918.52245281404,0.0
4167,624,2274381,mortgage,16.0,12,2021-10-18,active,600-700,2194203.28918371,0.0
4168,871,1347900,mortgage,21.2,36,2020-06-09,paid,600-700,1506255.5150720582,0.0
4169,1037,875048,mortgage,15.6,60,2022-01-30,active,600-700,922502.3911506188,0.0
4170,720,1286137,auto,12.1,60,2020-06-23,active,700+,1256157.604617155,0.0
4171,429,2669245,personal,9.9,120,2020-03-28,active,700+,2402203.596576379,0.0
4172,288,2513821,personal,6.7,24,2021-02-02,active,500-600,2779482.5774879646,0.0
4173,194,4882367,auto,15.7,120,2022-09-15,active,500-600,4258265.811428047,0.0
4174,716,1248669,personal,22.8,120,2021-04-24,late,600-700,1462580.7842338618,0.0
4175,107,2201951,mortgage,15.3,36,2021-06-28,paid,300-500,1893956.247488581,0.0
4176,166,4826977,personal,19.8,24,2021-04-21,active,500-600,5415740.167021873,0.0
4177,595,934914,personal,11.0,120,2022-02-21,default,500-600,906585.6819953065,101447.85779968521
4178,290,615750,mortgage,14.0,120,2020-10-09,active,500-600,538413.3351715241,0.0
4179,465,189340,auto,11.5,60,2022-01-07,active,600-700,181946.5712663001,0.0
4180,867,4246343,personal,7.2,36,2022-08-14,paid,500-600,3773388.40154315,0.0
4181,620,2864414,personal,13.3,120,2021-03-27,active,300-500,2447348.046946125,0.0
4182,1089,1106376,personal,20.3,24,2021-09-15,active,700+,990939.1174588782,0.0
4183,216,2410057,mortgage,12.9,12,2020-03-22,default,700+,2764237.50421205,309320.9818124092
4184,366,4823218,personal,18.0,12,2020-07-31,active,700+,4062967.6921022655,0.0
4185,710,2806175,mortgage,20.2,36,2022-03-26,late,500-600,3336586.511081824,0.0
4186,584,3065068,auto,11.5,12,2021-06-03,paid,300-500,2458182.640179032,0.0
4187,608,251324,mortgage,21.0,60,2020-05-13,paid,300-500,267231.61836568994,0.0
4188,397,4713966,personal,11.8,60,2021-03-22,active,500-600,5386200.150047701,0.0
4189,1008,4632887,mortgage,10.1,24,2020-04-27,active,500-600,5437077.698622825,0.0
4190,263,3669248,business,9.4,36,2021-08-18,paid,700+,3146725.9403280043,0.0
4191,475,3477766,personal,9.0,36,2022-02-08,late,700+,3753495.1079492276,0.0
4192,752,243229,personal,19.7,12,2020-08-30,active,700+,205027.37699852878,0.0
4193,367,847876,mortgage,22.8,120,2022-01-18,late,600-700,797889.1291921117,0.0
4194,648,3058925,personal,9.6,120,2020-05-29,active,600-700,3342703.133254832,0.0
4195,173,1098894,mortgage,6.7,120,2022-06-04,active,600-700,1031190.3609564949,0.0
4196,607,2799530,auto,11.3,24,2021-06-16,active,700+,2590544.781225879,0.0
4197,172,134078,mortgage,18.2,36,2021-10-07,active,600-700,113486.54847191571,0.0
4198,407,49759,mortgage,12.4,12,2021-01-13,paid,300-500,41129.55725426853,0.0
4199,298,4583483,mortgage,16.0,24,2021-08-30,active,300-500,3878136.285325633,0.0
4200,229,2960161,personal,19.9,60,2022-08-23,paid,600-700,3404747.314110652,0.0
4201,857,4571679,personal,13.2,60,2021-06-08,active,500-600,3677821.6253259773,0.0
4202,923,1042203,auto,25.0,60,2021-05-27,active,700+,1122605.1551309149,0.0
4203,671,901111,business,11.0,36,2021-10-23,paid,600-700,997935.0993675496,0.0
4204,890,2392778,auto,24.6,60,2020-04-26,active,600-700,2457754.656229368,0.0
4205,714,4684837,business,9.1,120,2021-10-25,paid,300-500,5117294.980303671,0.0
4206,907,3027721,personal,7.2,60,2021-07-29,active,500-600,3212133.029828138,0.0
4207,931,4919358,personal,20.0,24,2022-07-25,active,500-600,4831908.519118356,0.0
4208,586,4595941,personal,19.0,60,2022-09-16,active,600-700,4380318.618641632,0.0
4209,952,4453131,personal,21.2,120,2021-10-23,paid,500-600,5239254.663543488,0.0
4210,250,255256,auto,11.9,60,2020-11-12,active,700+,303442.001692627,0.0
4211,768,2128670,business,23.6,12,2022-05-25,default,600-700,2257472.7595017967,252613.49262494408
4212,305,420275,auto,7.4,120,2020-01-12,paid,600-700,369387.9079753321,0.0
4213,1085,1839210,mortgage,5.6,36,2020-03-30,active,700+,1800880.2474188812,0.0
4214,278,604091,personal,11.0,60,2021-01-22,paid,700+,603254.3315685969,0.0
4215,296,81524,personal,20.9,24,2020-03-23,active,300-500,89936.30022272118,0.0
4216,834,1577431,personal,18.5,60,2022-09-02,active,700+,1683293.7392155589,0.0
4217,188,886004,mortgage,13.7,24,2022-01-31,active,300-500,891254.2574923331,0.0
4218,898,1984760,mortgage,10.1,12,2022-06-14,active,500-600,2127952.143885455,0.0
4219,533,4795613,business,6.2,36,2021-01-30,active,300-500,3882637.330774198,0.0
4220,887,2842761,auto,11.8,120,2021-06-28,active,600-700,3157324.2417101264,0.0
4221,847,2102195,personal,14.2,120,2021-10-22,active,500-600,1859712.8896672914,0.0
4222,282,1770828,personal,18.7,36,2021-10-01,default,600-700,1881617.4735163162,210554.90471299374
4223,308,1180407,mortgage,17.9,12,2020-04-09,active,600-700,998139.5298541163,0.0
4224,592,778976,personal,23.9,12,2021-04-01,default,600-700,658845.6976501121,73725.50215004278
4225,229,4641004,auto,7.0,60,2022-09-25,active,500-600,3778998.107070684,0.0
4226,764,1253517,mortgage,11.7,12,2022-05-23,paid,700+,1459210.52059408,0.0
4227,112,1234858,personal,14.6,60,2020-11-23,active,600-700,1286504.087362318,0.0
4228,733,1902608,mortgage,18.4,24,2021-12-24,active,500-600,1797555.070226027,0.0
4229,970,4544945,mortgage,14.9,36,2020-03-14,active,700+,5068118.602062801,0.0
4230,831,642899,auto,23.3,24,2020-04-05,active,500-600,675322.2482797587,0.0
4231,205,3293287,personal,17.2,24,2020-04-01,active,600-700,3451470.843438382,0.0
4232,474,4002852,auto,5.8,24,2020-11-25,paid,600-700,3982105.6894006203,0.0
4233,681,2693552,mortgage,7.3,24,2022-04-19,paid,300-500,2163382.0762141244,0.0
4234,806,958614,auto,20.1,120,2022-08-05,paid,500-600,865997.510853615,0.0
4235,797,3394768,personal,19.3,12,2020-06-23,active,700+,2863930.4289496536,0.0
4236,198,2864891,mortgage,8.1,36,2022-01-06,active,500-600,3051005.609726719,0.0
4237,693,3147358,mortgage,6.2,36,2020-11-10,paid,500-600,2830885.8929671524,0.0
4238,686,4552709,mortgage,16.6,24,2021-11-17,active,600-700,4461958.329170363,0.0
4239,985,4395500,auto,17.7,36,2021-07-21,paid,600-700,4137801.1504532723,0.0
4240,951,3901386,mortgage,7.7,60,2021-05-11,active,600-700,3344578.220543874,0.0
4241,291,1772204,auto,14.5,36,2020-09-25,late,700+,2097134.2240782743,0.0
4242,424,4794912,personal,11.1,24,2021-03-03,paid,500-600,5626194.98334123,0.0
4243,1078,2069636,auto,23.6,36,2020-02-04,default,600-700,1725752.0590864515,193113.40666929114
4244,825,3390795,personal,9.4,12,2020-04-28,active,600-700,3834806.521566385,0.0
4245,926,3552140,auto,19.7,24,2021-01-05,active,500-600,3535620.6773296553,0.0
4246,1055,4541536,business,15.4,120,2022-07-13,paid,700+,5038808.549726312,0.0
4247,566,3946906,personal,5.2,12,2021-07-21,paid,700+,3396165.994778533,0.0
4248,993,2288569,mortgage,15.3,36,2022-06-19,active,500-600,1951942.5964877664,0.0
4249,466,4122452,mortgage,7.0,120,2021-03-26,active,600-700,4766803.616432174,0.0
4250,417,353275,personal,18.2,12,2020-11-04,paid,600-700,409490.87239206024,0.0
4251,243,1080639,mortgage,16.3,60,2020-12-22,active,500-600,1065904.3414583588,0.0
4252,483,3620680,personal,5.2,12,2021-01-10,paid,700+,4156769.1738673234,0.0
4253,315,4176932,auto,9.1,120,2022-04-07,paid,600-700,4456717.861288784,0.0
4254,460,1235619,auto,20.5,60,2020-04-14,paid,600-700,1079935.8212621005,0.0
4255,423,4338974,auto,10.5,36,2021-01-24,active,500-600,4042108.800657985,0.0
4256,114,2117716,mortgage,15.0,24,2020-06-24,active,500-600,1809427.9266210473,0.0
4257,316,2873564,auto,11.2,36,2020-04-15,active,500-600,3188447.6131551387,0.0
4258,591,4956098,personal,23.4,24,2021-08-14,paid,600-700,5918078.058465262,0.0
4259,1050,3672667,mortgage,15.7,24,2020-06-11,active,600-700,3740799.859797686,0.0
4260,646,2419021,mortgage,18.9,120,2022-07-02,active,300-500,2569836.7163586486,0.0
4261,282,3766150,business,6.7,60,2020-09-23,active,500-600,4136878.6101905983,0.0
4262,369,2213092,auto,5.8,60,2021-07-16,active,500-600,1968996.0102064398,0.0
4263,1044,2693525,mortgage,10.2,12,2022-06-07,paid,600-700,2516831.104212738,0.0
4264,566,1600726,auto,11.2,36,2020-10-05,paid,600-700,1544586.1133272788,0.0
4265,969,1330985,personal,18.8,120,2020-10-29,default,500-600,1381343.2498563766,154573.71141750528
4266,711,4390655,auto,16.4,36,2021-08-09,active,300-500,5006211.796284725,0.0
4267,618,1645335,mortgage,12.5,12,2022-08-12,paid,500-600,1483567.9956151333,0.0
4268,641,3246808,personal,18.1,12,2022-08-10,active,500-600,3209000.6101253564,0.0
4269,566,2580202,mortgage,8.3,120,2022-05-10,default,600-700,2839805.320303288,317777.09711767646
4270,404,466195,mortgage,6.3,12,2020-05-06,active,300-500,389251.3799376234,0.0
4271,1084,4522276,mortgage,22.1,120,2020-09-02,active,500-600,4545599.110858191,0.0
4272,243,1549998,mortgage,16.3,12,2022-04-03,active,600-700,1329513.700582987,0.0
4273,210,3534756,mortgage,18.0,60,2020-08-21,active,700+,3590108.7190401517,0.0
4274,331,1690871,auto,11.1,120,2021-10-28,default,700+,1872012.4960992774,209480.09799309456
4275,790,4983198,auto,12.4,60,2021-08-07,active,700+,4458860.745929728,0.0
4276,683,1959428,personal,6.6,60,2022-07-19,active,600-700,2233339.140591682,0.0
4277,821,1757888,business,22.1,120,2021-03-14,paid,600-700,1641729.650985355,0.0
4278,831,1538362,mortgage,16.8,36,2020-05-16,active,600-700,1348088.0737089836,0.0
4279,691,1038520,auto,6.7,24,2022-02-24,active,700+,1024115.0608995925,0.0
4280,599,3426356,mortgage,21.1,12,2021-07-09,active,700+,3941782.8456086647,0.0
4281,694,1383368,personal,13.9,12,2022-01-28,paid,500-600,1144838.3163881185,0.0
4282,653,3711339,personal,20.3,36,2020-05-28,active,500-600,3455362.7031428074,0.0
4283,372,891037,auto,5.3,24,2020-02-25,late,500-600,945626.6202354927,0.0
4284,802,3636307,mortgage,5.6,36,2021-11-18,active,600-700,3429155.1263615354,0.0
4285,272,3411268,auto,8.4,24,2020-12-21,active,600-700,2825654.250745416,0.0
4286,1072,264547,mortgage,9.2,120,2020-09-13,active,700+,246769.3324775872,0.0
4287,106,2378403,personal,20.3,120,2022-07-11,default,500-600,2683751.3067461126,300314.4946402413
4288,254,1573332,personal,19.1,60,2022-03-23,active,500-600,1867883.364543151,0.0
4289,621,2687221,auto,17.3,60,2020-03-03,default,700+,2192534.997844118,245346.89119795163
4290,645,4100602,personal,22.7,120,2022-04-05,active,500-600,4214244.1444648,0.0
4291,647,4660215,auto,9.9,60,2022-07-24,active,500-600,3924466.6552572856,0.0
4292,1020,1346371,personal,23.1,120,2020-03-03,paid,600-700,1443523.2621425204,0.0
4293,617,2601661,auto,23.2,36,2022-03-16,paid,300-500,2089541.958643333,0.0
4294,1019,33446,personal,13.7,12,2020-01-29,active,500-600,26954.01936536352,0.0
4295,1013,1227756,personal,6.9,120,2021-07-05,default,500-600,1363732.3472716382,152603.03354709316
4296,314,2635263,mortgage,19.5,120,2021-10-20,default,300-500,2186673.0607188996,244690.93448506703
4297,233,2251678,mortgage,11.7,120,2021-08-22,active,600-700,2076210.7447981394,0.0
4298,384,2766444,personal,20.9,60,2021-07-21,active,500-600,3273301.2732077995,0.0
4299,225,215162,business,8.3,60,2020-10-26,active,500-600,256924.69611369315,0.0
4300,1020,4670500,personal,15.8,60,2021-12-05,active,300-500,4037932.8265755503,0.0
4301,538,4476958,mortgage,15.2,60,2021-09-03,paid,600-700,4586020.13775504,0.0
4302,948,2773049,personal,7.0,36,2020-08-02,active,500-600,2838658.0398784787,0.0
4303,785,2213087,personal,12.3,120,2020-05-20,active,500-600,2170932.7301074998,0.0
4304,251,2962718,mortgage,6.7,36,2022-07-14,active,500-600,3466024.7213966353,0.0
4305,430,4962297,personal,14.3,60,2021-05-21,late,500-600,5466533.682058038,0.0
4306,637,4705747,auto,21.9,36,2021-07-14,paid,500-600,5203665.733601799,0.0
4307,482,2361130,personal,10.4,120,2021-05-13,active,600-700,2143499.3889734196,0.0
4308,214,4873446,auto,20.3,120,2021-09-18,active,700+,4745410.382622795,0.0
4309,993,386924,personal,8.7,60,2021-05-16,active,700+,384977.5708435665,0.0
4310,581,397688,personal,18.5,120,2022-01-10,default,600-700,365699.8927370008,40922.1891019623
4311,383,2623556,personal,23.3,36,2022-02-02,active,300-500,2198348.6971732276,0.0
4312,998,4024398,auto,11.5,24,2021-08-09,late,600-700,3422926.3249038947,0.0
4313,174,2445016,mortgage,23.0,120,2020-07-09,active,300-500,2132710.319656162,0.0
4314,265,1080648,auto,15.1,36,2021-12-11,active,600-700,952549.4273899251,0.0
4315,288,4285319,mortgage,11.3,36,2021-11-05,paid,500-600,3843522.853593728,0.0
4316,177,4429379,auto,22.9,36,2021-10-12,paid,700+,3996114.9150521173,0.0
4317,1046,3900026,mortgage,5.6,120,2020-02-18,active,700+,3830943.038410549,0.0
4318,701,4381078,personal,5.6,24,2020-12-28,default,500-600,4397854.358287108,492124.3655440239
4319,787,4568708,personal,17.0,60,2022-05-28,active,500-600,4219437.963680219,0.0
4320,120,4603577,mortgage,20.9,60,2021-09-18,active,600-700,5353585.172371762,0.0
4321,665,561556,mortgage,20.0,120,2021-11-10,paid,300-500,573492.372191732,0.0
4322,283,3855066,personal,6.6,120,2021-05-10,paid,700+,4298363.012418414,0.0
4323,970,3923982,auto,24.0,12,2020-10-03,paid,500-600,4589862.647255362,0.0
4324,321,4198136,mortgage,19.1,24,2020-02-16,active,300-500,3632454.1589459255,0.0
4325,926,2553951,mortgage,24.0,36,2022-02-09,paid,600-700,2480268.9862240115,0.0
4326,427,2710840,personal,11.6,36,2022-07-14,active,500-600,2638417.634153612,0.0
4327,278,4500741,mortgage,18.9,60,2020-08-03,active,300-500,4238747.916364067,0.0
4328,887,3791597,personal,22.2,120,2020-08-17,default,600-700,3046784.5827598395,340938.28662484174
4329,211,4311313,personal,12.6,24,2021-09-30,active,600-700,4856214.862360441,0.0
4330,835,1871317,auto,24.3,60,2020-11-18,late,600-700,1580558.741972914,0.0
4331,825,2916868,personal,10.3,24,2022-04-09,active,600-700,3494968.6002795384,0.0
4332,158,4068961,personal,11.3,120,2021-02-24,active,300-500,4513223.983282166,0.0
4333,426,4841851,personal,23.4,36,2020-08-12,default,500-600,4996809.633503248,559148.0686481425
4334,1004,3256532,mortgage,24.4,12,2021-10-23,paid,500-600,2806617.898712352,0.0
4335,720,4273304,personal,10.7,24,2020-10-13,active,700+,4299615.53849066,0.0
4336,996,4288483,personal,7.7,36,2020-02-15,active,300-500,3878690.5585280475,0.0
4337,768,4135339,mortgage,20.2,24,2022-08-29,paid,500-600,3725646.870528565,0.0
4338,290,1910057,mortgage,23.6,24,2022-03-23,active,700+,2161824.8597951047,0.0
4339,299,1874273,business,17.0,24,2020-01-14,active,700+,1784791.0265710885,0.0
4340,411,3630434,personal,17.7,120,2021-09-24,default,700+,3558876.408175716,398241.8815490775
4341,807,794514,personal,20.3,60,2022-06-26,active,300-500,903510.1142690531,0.0
4342,134,1082456,mortgage,8.1,24,2021-01-09,late,600-700,903976.5958212463,0.0
4343,478,1929587,personal,24.5,120,2021-12-03,default,500-600,2002616.3517169596,224094.80197080623
4344,486,3549199,auto,12.3,12,2022-09-13,late,700+,3660240.2072454016,0.0
4345,857,4599022,mortgage,17.6,60,2020-11-28,active,300-500,4461446.063511185,0.0
4346,336,2832704,personal,14.4,120,2022-05-05,late,300-500,3206365.578344238,0.0
4347,715,2279590,auto,14.4,12,2020-06-14,active,500-600,2683433.1019680924,0.0
4348,618,2527793,personal,19.1,60,2021-05-21,active,300-500,2492743.493757677,0.0
4349,382,4649848,business,24.9,120,2020-04-26,active,600-700,4568284.181116323,0.0
4350,100,2876792,auto,18.2,12,2022-07-31,active,700+,2879166.7684027846,0.0
4351,830,3489566,mortgage,20.9,120,2021-09-27,active,600-700,3801008.4127112017,0.0
4352,563,3554750,personal,5.6,12,2021-07-19,active,500-600,3793714.927344855,0.0
4353,329,4683794,personal,21.2,24,2021-03-14,active,700+,4164520.399234209,0.0
4354,1066,2163883,personal,11.0,24,2020-10-30,active,300-500,1786411.2234452772,0.0
4355,271,2058613,personal,7.5,60,2021-04-01,default,500-600,2428549.156777812,271757.1150849219
4356,186,2356243,mortgage,7.3,12,2022-08-25,active,500-600,2131051.917553689,0.0
4357,652,4275630,business,18.6,24,2022-05-18,paid,300-500,4512665.257185454,0.0
4358,222,4977468,mortgage,25.0,60,2020-09-27,active,300-500,5631383.859456316,0.0
